Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,Datum_1_Interview,Datum_2_Interview,Datum_3_Interview,Datum_4_Interview,V1,V01,V2,V3,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V10,V11,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V13,V14,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,V19_2_Interview,V19_3_Interview,V19_4_Interview,V20_2_Interview,V20_3_Interview,V20_4_Interview,V21_2_Interview,V21_3_Interview,V21_4_Interview,Miss_row_%,Days_Between_2_and_1_Interview,Days_Between_3_and_2_Interview,Days_Between_4_and_3_Interview,D4_2_1,D4_3_2,D4_4_3,D4_4_1,D6_2_1,D6_3_2,D6_4_3,D6_4_1,D12_2_1,D12_3_2,D12_4_3,D12_4_1
SK_3__101__10,SK_3__101,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-13 00:00:00,Benzin-Preis-Blitz,59.0,1.0,1.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,8.0,1.0,1.0,7.0,8.0,5.0,5.0,10.0,4.0,9.0,7.0,6.0,2.0,4.0,5.0,10.0,10.0,10.0,8.0,10,9.0,10.0,10.0,10.0,5.454545454545453,31.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-3.0,0.0,-2.0
SZ_4__102__10,SZ_4__102,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-14 00:00:00,Quizduell,427.0,2.0,1.0,2.0,1.0,3.0,3.0,9.0,3.0,4.0,5.0,1.0,1.0,9.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10,10.0,7.0,2.0,3.0,5.454545454545453,31.0,29.0,28.0,-1.0,2.0,0.0,1.0,-6.0,1.0,1.0,-4.0,1.0,0.0,0.0,1.0
RP_5__103__10,RP_5__103,2018-03-18 00:00:00,2018-04-18 00:00:00,2018-05-17 00:00:00,2018-06-14 00:00:00,McDonalds,330.0,1.0,1.0,4.0,1.0,1.0,1.0,10.0,10.0,10.0,9.0,1.0,1.0,10.0,9.0,9.0,9.0,10.0,10.0,5.0,5.0,5.0,3.0,3.0,3.0,10.0,9.0,7.0,8.0,5,6.0,10.0,7.0,7.0,5.454545454545453,31.0,29.0,28.0,-3.0,0.0,0.0,-3.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0
1__104__10,1__104,2018-03-15 00:00:00,2018-04-16 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,Appstore,41.0,1.0,1.0,4.0,4.0,3.0,3.0,7.0,7.0,6.0,6.0,1.0,1.0,8.0,8.0,8.0,8.0,10.0,1.0,10.0,8.0,8.0,1.0,1.0,1.0,8.0,9.0,9.0,5.0,10,10.0,10.0,10.0,10.0,5.454545454545453,32.0,29.0,31.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
JL25__109__10,JL25__109,2018-03-16 00:00:00,2018-04-12 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Clash Royal,103.0,2.0,1.0,2.0,1.0,1.0,5.0,10.0,10.0,10.0,10.0,1.0,1.0,8.0,10.0,10.0,8.0,10.0,6.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,8.0,10.0,10,5.0,10.0,10.0,5.0,3.6363636363636402,27.0,45.0,34.0,-1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0
NW25__110__10,NW25__110,2018-03-14 00:00:00,2018-04-13 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,scotch & soda,461.0,2.0,1.0,5.0,6.0,6.0,6.0,2.0,6.0,5.0,8.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2,2.0,2.0,2.0,5.0,5.454545454545453,30.0,44.0,34.0,1.0,0.0,0.0,1.0,4.0,-1.0,3.0,6.0,-2.0,0.0,1.0,-1.0
KR26__111__10,KR26__111,2018-03-14 00:00:00,2018-04-12 00:00:00,2018-05-27 00:00:00,2018-07-10 00:00:00,vodafone,568.0,1.0,1.0,6.0,7.0,5.0,4.0,1.0,8.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,10.0,10.0,5.0,7,8.0,10.0,7.0,8.0,5.454545454545453,29.0,45.0,44.0,1.0,-2.0,-1.0,-2.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0
AH28__112__10,AH28__112,2018-03-14 00:00:00,2018-04-14 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,myfitnesspal,355.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,9.0,8.0,1.0,1.0,8.0,8.0,8.0,7.0,10.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,7.0,8.0,8.0,10.0,8,1.0,9.0,8.0,8.0,5.454545454545453,31.0,43.0,34.0,0.0,0.0,6.0,6.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
OP64__113__10,OP64__113,2018-03-13 00:00:00,2018-04-11 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,check24,98.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,2.0,4.0,6.0,3.0,2.0,7.0,5.0,5.0,5.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5,5.0,3.0,3.0,5.0,3.6363636363636402,29.0,46.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-3.0,-1.0,-2.0
MN__114__10,MN__114,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,BankingApp,55.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,9.0,1.0,2.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,2.0,5.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,31.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,2.0
JG__118__10,JG__118,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-15 00:00:00,2018-06-18 00:00:00,DAZ N,125.0,2.0,2.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,8.0,8.0,1.0,10.0,10.0,10.0,9.0,10.0,10.0,1.0,1.0,1.0,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,9.0,3.6363636363636402,29.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-1.0,-1.0
MS__119__10,MS__119,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,KaufDa,284.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,5.454545454545453,45.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
AS__120__10,AS__120,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,GoogleMaps,234.0,1.0,1.0,6.0,3.0,7.0,7.0,8.0,4.0,10.0,9.0,1.0,1.0,9.0,9.0,10.0,9.0,10.0,10.0,2.0,1.0,1.0,1.0,10.0,9.0,9.0,10.0,10.0,8.0,2,3.0,10.0,10.0,10.0,5.454545454545453,46.0,21.0,31.0,-3.0,4.0,0.0,1.0,-4.0,6.0,-1.0,1.0,0.0,1.0,-1.0,0.0
TY__121__10,TY__121,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,Ebay Kleinanzeigen,155.0,1.0,1.0,6.0,6.0,6.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,1.0,7.0,5.0,1.0,1.0,7.0,5.0,5.0,8.0,10.0,10.0,8.0,5,6.0,7.0,1.0,1.0,7.2727272727272805,46.0,21.0,31.0,0.0,0.0,-1.0,-1.0,7.0,-7.0,0.0,0.0,7.0,0.0,0.0,7.0
IS__122__10,IS__122,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-08-25 00:00:00,Fluege.de,199.0,1.0,1.0,5.0,7.0,7.0,7.0,8.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1,1.0,1.0,5.0,5.0,5.454545454545453,45.0,21.0,92.0,2.0,0.0,0.0,2.0,-3.0,-2.0,0.0,-5.0,0.0,2.0,0.0,2.0
65KH__124__10,65KH__124,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,Tagesschau,519.0,2.0,1.0,2.0,1.0,4.0,4.0,8.0,8.0,10.0,6.0,1.0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0,6.0,8.0,5.0,6.0,10.0,10.0,8.0,10.0,8,7.0,9.0,10.0,8.0,5.454545454545453,28.0,27.0,32.0,-1.0,3.0,0.0,2.0,0.0,2.0,-4.0,-2.0,0.0,0.0,-3.0,-3.0
97KH__126__10,97KH__126,2018-03-17 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-15 00:00:00,Zalando,614.0,1.0,1.0,4.0,4.0,3.0,2.0,8.0,8.0,8.0,8.0,5.0,1.0,10.0,9.0,9.0,9.0,10.0,10.0,2.0,2.0,2.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,10,10.0,7.0,7.0,8.0,5.454545454545453,29.0,28.0,33.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0
92VW__128__10,92VW__128,2018-03-20 00:00:00,2018-04-17 00:00:00,2018-05-14 00:00:00,2018-06-16 00:00:00,Frozen Free Fall,207.0,2.0,1.0,3.0,4.0,7.0,7.0,10.0,10.0,10.0,10.0,1.0,1.0,8.0,8.0,7.0,10.0,8.0,8.0,3.0,1.0,1.0,8.0,5.0,7.0,10.0,10.0,10.0,7.0,2,1.0,10.0,5.0,4.0,5.454545454545453,28.0,27.0,33.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,2.0
1__129__10,1__129,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Pinterest,402.0,2.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,6.0,8.0,9.0,9.0,9.0,10.0,10.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,8,10.0,8.0,6.0,6.0,0.0,28.0,36.0,36.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2__130__10,2__130,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Sport1,504.0,2.0,1.0,4.0,4.0,3.0,2.0,8.0,8.0,7.0,8.0,8.0,2.0,5.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,5.0,8.0,8.0,8.0,6.0,10,10.0,8.0,8.0,8.0,0.0,28.0,36.0,36.0,0.0,-1.0,-1.0,-2.0,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,2.0
3__131__10,3__131,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,7.0,8.0,10.0,10.0,7.0,8.0,7.0,7.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,7.0,9.0,10.0,10,10.0,4.0,10.0,10.0,0.0,29.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,-1.0,0.0,0.0
4__132__10,4__132,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,10.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10,10.0,10.0,10.0,10.0,0.0,29.0,36.0,36.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,-2.0,0.0,0.0,-2.0
WM_1__134__10,WM_1__134,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,WPS Office,604.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,7.0,7.0,7.0,1.0,1.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8,8.0,7.0,7.0,7.0,5.454545454545453,28.0,28.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,-1.0,0.0,0.0,-1.0
SiSc_2__135__10,SiSc_2__135,2018-03-19 00:00:00,2018-04-16 00:00:00,2018-05-14 00:00:00,2018-06-11 00:00:00,Skype,478.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,8.0,8.0,8.0,1.0,1.0,5.0,7.0,7.0,7.0,6.0,5.0,10.0,10.0,10.0,1.0,1.0,1.0,7.0,7.0,7.0,10.0,6,6.0,10.0,10.0,10.0,5.454545454545453,28.0,28.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0
1__154__10,1__154,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Burger King,89.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,9.0,2.0,3.0,3.0,4.0,4.0,4.0,8.0,8.0,8.0,10.0,10,10.0,7.0,7.0,7.0,3.6363636363636402,34.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2__155__10,2__155,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Amazon,27.0,1.0,1.0,4.0,3.0,2.0,2.0,6.0,10.0,10.0,10.0,1.0,10.0,9.0,9.0,9.0,9.0,10.0,6.0,3.0,2.0,2.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10,10.0,9.0,9.0,9.0,5.454545454545453,34.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
JR_1__170__10,JR_1__170,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,spotify,505.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,7.0,7.0,7.0,1.0,1.0,9.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,212.0,32.0,31.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,1.0,0.0,0.0,1.0
MM_1__171__10,MM_1__171,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,radio.de,432.0,2.0,1.0,2.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,3.0,10.0,9.0,9.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,212.0,32.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CF_2__185__10,CF_2__185,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,FotMob,204.0,2.0,1.0,7.0,1.0,2.0,3.0,6.0,6.0,3.0,7.0,1.0,7.0,9.0,10.0,9.0,8.0,10.0,10.0,10.0,10.0,8.0,5.0,7.0,7.0,10.0,9.0,9.0,10.0,10,10.0,10.0,10.0,9.0,1.818181818181813,27.0,37.0,42.0,-6.0,1.0,1.0,-4.0,0.0,-3.0,4.0,1.0,1.0,-1.0,-1.0,-1.0
SSO__189__10,SSO__189,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-03 00:00:00,2018-03-01 00:00:00,Color Note,112.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,10.0,10.0,9.0,1.0,1.0,8.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,9.0,9.0,9,9.0,8.0,8.0,9.0,7.2727272727272805,32.0,32.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-2.0
SKL__190__10,SKL__190,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,Zalando,614.0,1.0,1.0,3.0,2.0,1.0,1.0,10.0,10.0,9.0,9.0,1.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,8.0,10.0,8.0,10.0,9.0,9.0,9.0,9.0,10.0,9,9.0,10.0,10.0,10.0,3.6363636363636402,32.0,34.0,26.0,-1.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
AWI__191__10,AWI__191,2017-12-01 00:00:00,2018-01-04 00:00:00,2018-02-01 00:00:00,2018-03-06 00:00:00,Youtube,613.0,1.0,1.0,4.0,4.0,4.0,3.0,7.0,9.0,9.0,9.0,1.0,1.0,7.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8,9.0,8.0,9.0,9.0,5.454545454545453,34.0,28.0,33.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
FBI__192__10,FBI__192,2017-12-03 00:00:00,2018-01-06 00:00:00,2018-02-09 00:00:00,2018-03-06 00:00:00,Facebook,170.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,7.0,8.0,1.0,1.0,7.0,8.0,6.0,8.0,10.0,7.0,9.0,10.0,10.0,7.0,8.0,9.0,8.0,6.0,8.0,9.0,9,8.0,9.0,9.0,8.0,5.454545454545453,34.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,-2.0,2.0,1.0
SWI__193__10,SWI__193,2017-12-03 00:00:00,2018-01-03 00:00:00,2018-02-02 00:00:00,2018-03-04 00:00:00,DriveNow,145.0,2.0,1.0,4.0,3.0,3.0,2.0,7.0,8.0,8.0,9.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,6.0,6.0,7.0,6.0,6.0,9.0,5.0,4.0,4.0,5.0,7,7.0,5.0,6.0,6.0,5.454545454545453,31.0,30.0,30.0,-1.0,0.0,-1.0,-2.0,1.0,0.0,1.0,2.0,0.0,-1.0,0.0,-1.0
NWE__195__10,NWE__195,2017-12-06 00:00:00,2018-01-08 00:00:00,2018-02-10 00:00:00,2018-03-12 00:00:00,Amazon,27.0,2.0,1.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,8.0,8.0,8.0,2.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,6.0,9.0,9,9.0,7.0,7.0,7.0,5.454545454545453,33.0,33.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SHE__196__10,SHE__196,2017-12-07 00:00:00,2018-01-10 00:00:00,2018-02-12 00:00:00,2018-03-10 00:00:00,Jodel,279.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,7.0,8.0,8.0,1.0,1.0,5.0,4.0,4.0,5.0,5.0,4.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,5.0,7,9.0,6.0,6.0,7.0,5.454545454545453,34.0,33.0,26.0,-1.0,0.0,0.0,-1.0,2.0,1.0,0.0,3.0,-1.0,0.0,1.0,0.0
LTU__197__10,LTU__197,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-15 00:00:00,2018-03-17 00:00:00,Douglas,142.0,1.0,1.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,7.0,1.0,1.0,8.0,8.0,9.0,9.0,8.0,5.0,7.0,7.0,8.0,6.0,6.0,7.0,8.0,8.0,9.0,9.0,9,8.0,8.0,8.0,8.0,5.454545454545453,32.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,0.0,1.0
MPA__198__10,MPA__198,2017-12-08 00:00:00,2018-01-10 00:00:00,2018-02-09 00:00:00,2018-03-08 00:00:00,Slack,480.0,2.0,1.0,6.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,1.0,1.0,1.0,2.0,2,2.0,3.0,4.0,5.0,3.6363636363636402,33.0,30.0,27.0,-1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
HBO__199__10,HBO__199,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-08 00:00:00,2018-03-10 00:00:00,Zalando,614.0,1.0,1.0,3.0,2.0,2.0,2.0,7.0,8.0,8.0,9.0,1.0,2.0,8.0,8.0,10.0,9.0,9.0,7.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,9.0,10,10.0,8.0,8.0,8.0,3.6363636363636402,32.0,30.0,30.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,2.0,-1.0,1.0
ATR__200__10,ATR__200,2017-12-09 00:00:00,2018-01-15 00:00:00,2018-02-17 00:00:00,2018-03-17 00:00:00,Fahrplanauskunft,174.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,7.0,7.0,1.0,1.0,9.0,9.0,10.0,10.0,9.0,5.0,1.0,1.0,2.0,5.0,5.0,5.0,10.0,10.0,9.0,10.0,10,9.0,10.0,10.0,10.0,5.454545454545453,37.0,33.0,28.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0
SHI__201__10,SHI__201,2017-12-14 00:00:00,2018-01-15 00:00:00,2018-02-13 00:00:00,2018-03-14 00:00:00,Twitter,620.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,7.0,7.0,9.0,1.0,1.0,7.0,10.0,8.0,10.0,7.0,5.0,8.0,8.0,8.0,8.0,10.0,10.0,9.0,10.0,10.0,8.0,9,10.0,7.0,9.0,9.0,5.454545454545453,32.0,29.0,29.0,0.0,-1.0,0.0,-1.0,2.0,0.0,2.0,4.0,3.0,-2.0,2.0,3.0
SPA__202__10,SPA__202,2017-12-14 00:00:00,2018-01-13 00:00:00,2018-02-13 00:00:00,2018-03-10 00:00:00,DKB,138.0,2.0,1.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,1.0,1.0,9.0,9.0,9.0,9.0,10.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,9.0,9.0,9.0,10.0,10,10.0,8.0,9.0,8.0,5.454545454545453,30.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDI__203__10,CDI__203,2018-12-14 00:00:00,2018-12-14 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,PicsArt,401.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,9.0,9.0,10.0,10.0,7.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,9.0,8.0,8.0,7.0,6,7.0,9.0,9.0,9.0,7.2727272727272805,0.0,-312.0,26.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0
NBR__205__10,NBR__205,2017-12-20 00:00:00,2018-01-18 00:00:00,2018-02-15 00:00:00,2018-03-13 00:00:00,Xing,606.0,2.0,1.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,6.0,8.0,8.0,8.0,10.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,6.0,6.0,8.0,10.0,10,10.0,6.0,6.0,6.0,5.454545454545453,29.0,28.0,26.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,2.0
CWO__206__10,CWO__206,2017-12-21 00:00:00,2018-01-21 00:00:00,2018-02-22 00:00:00,2018-03-22 00:00:00,Wunderlist,605.0,2.0,1.0,2.0,1.0,3.0,2.0,9.0,9.0,10.0,10.0,1.0,1.0,6.0,6.0,7.0,7.0,8.0,6.0,8.0,9.0,9.0,5.0,6.0,8.0,8.0,10.0,9.0,9.0,9,9.0,7.0,8.0,9.0,5.454545454545453,31.0,32.0,28.0,-1.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
HSO__207__10,HSO__207,2017-12-21 00:00:00,2018-01-20 00:00:00,2018-02-20 00:00:00,2018-03-19 00:00:00,Sudoko,515.0,1.0,1.0,5.0,5.0,5.0,5.0,8.0,9.0,9.0,9.0,1.0,1.0,9.0,7.0,8.0,10.0,6.0,1.0,6.0,8.0,8.0,8.0,10.0,10.0,7.0,7.0,7.0,7.0,7,9.0,9.0,9.0,9.0,7.2727272727272805,30.0,31.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,1.0,2.0,1.0
PVO__208__10,PVO__208,2017-12-21 00:00:00,2018-01-24 00:00:00,2018-02-20 00:00:00,2018-03-26 00:00:00,Wallet,576.0,2.0,1.0,6.0,4.0,4.0,4.0,9.0,9.0,10.0,9.0,1.0,10.0,8.0,8.0,8.0,9.0,3.0,8.0,4.0,4.0,5.0,3.0,3.0,3.0,8.0,9.0,10.0,4.0,5,6.0,9.0,8.0,8.0,3.6363636363636402,34.0,27.0,34.0,-2.0,0.0,0.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0
LM_1__225__10,LM_1__225,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-07-05 00:00:00,outlook,387.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,5.0,5.0,4.0,1.0,1.0,9.0,8.0,8.0,7.0,10.0,9.0,8.0,10.0,10.0,1.0,1.0,1.0,5.0,5.0,9.0,10.0,10,10.0,6.0,7.0,7.0,7.2727272727272805,38.0,36.0,41.0,0.0,0.0,0.0,0.0,-4.0,0.0,-1.0,-5.0,-1.0,0.0,-1.0,-2.0
